Headline,Category,Name,Country,Region,Continent,Site,Collected
"With inflation surging at a more than 50% annually, cryptocurrency exchange Lemon Cash plans to increase issuance of Bitcoin rewards cards this year.",random,Buenos Aires Times,Argentina,South America,Latin America,https://www.batimes.com.ar/,20220218
Customs reported that the services were resumed after infrastructure problems; Ecuapass is partially enabled,random,Ecuador Times,Ecuador,South America,Latin America,https://www.ecuadortimes.net/,20220218
"UAE: Police launch home safety campaign, offer tips to guard against theft",random,Khaleej Times,UAE,Middle East,MENA,https://www.khaleejtimes.com/uae,20220218
27% of Tourists Who Arrived in Costa Rica During 2021 By Air Entered Through the Liberia Airport,random,The Costa Rica News,Costa Rica,Central America,Latin America,https://thecostaricanews.com/,20220218
Easter Sunday carnage: Church to release its conclusions on commission reports,random,The Island,Sri Lanka,South Asia,Asia,https://island.lk/category/news/,20220218
Its time for no-trust motion: Maryam Nawaz,random,The News International,Pakistan,South Asia,Asia,https://www.thenews.com.pk/latest/category/national,20220218
A Story about Education and Solidarity,random,Albanian Daily News,Albania,Southern Europe,Europe,https://www.albaniandailynews.com/,20220218
"Ministry forks out N$2,9m due to stray elephants",random,The Namibian,Namibia,South Africa,Africa,https://www.namibian.com.na/,20220218
Costa Rica: The Ideal Destination for Adventure and Sports Tourism,random,The Costa Rica News,Costa Rica,Central America,Latin America,https://thecostaricanews.com/,20220218
Schengen and its link to corruption,random,Cyprus Mail,Cyprus,Southern Europe,Europe,https://cyprus-mail.com/,20220218
Chance to lay Ukraine issue to rest,random,The Citizen,Tanzania,East Africa,Africa,https://www.thecitizen.co.tz/,20220218
EP18: Actress Martha Issov√°,random,Radio Prague International,Czechia,Eastern Europe,Europe,https://english.radio.cz/,20220221
Hate math? CSC awardee made dreaded subject lovable for learners,random,Manila Bulletin,Phillipines,Southeast Asia,Asia,https://mb.com.ph/news/,20220221
Support our journalism with a contribution,random,Garowe Online,Somalia,East Africa,Africa,https://www.garoweonline.com/en,20220221
"Iohannis to attend informal European Council meeting, EU-African summit in Brussels",random,Nine O' Clock,Romania,Eastern Europe,Europe,https://www.nineoclock.ro/,20220221
COVID-hit OFWs in HK to get $200 cash aid each from OWWA ‚Äî Nograles,random,Manila Bulletin,Phillipines,Southeast Asia,Asia,https://mb.com.ph/news/,20220221
Bill on abortion for rape passes to the plenary session of the Assembly,random,The Cuenca Dispatch,Ecuador,South America,Latin America,https://thecuencadispatch.com/,20220221
"Raila calls Ruto Mr promise, moves to lock coastal turf",random,The Star,Kenya,East Africa,Africa,https://www.the-star.co.ke/,20220221
Can 2022 take Botswana‚Äôs Events Industry to the next Level?,random,Botswana Gazette,Botswana,South Africa,Africa,https://www.thegazette.news/,20220221
LRT-1 opens COVID vax site at Central Station,random,INQUIRER.net,Phillipines,Southeast Asia,Asia,https://newsinfo.inquirer.net/,20220221
Antitrust dawn-raid upsurge: An old visitor at your doorstep,random,eKathimerini,Greece,Southern Europe,Europe,https://www.ekathimerini.com/,20220221
Miguel √Ångel Pesce: ‚ÄòThe IMF agreement reduces uncertainty‚Äô,random,Buenos Aires Times,Argentina,South America,Latin America,https://www.batimes.com.ar/,20220221
Help us improve Romania Insider for you,random,Romania Insider,Romania,Eastern Europe,Europe,https://www.romania-insider.com/,20220223
North Korea orders expansion of trade with China following Supreme People‚Äôs...,random,Daily NK,North Korea,East Asia,Asia,https://www.dailynk.com/english/,20220223
Why Regional Countries Should Join the Afghan  National Consensus Against Taliban,random,The Daily Outlook Afghanistan,Afghanistan,South Asia,Asia,http://outlookafghanistan.net/,20220223
The myriad suggestions for Nagara Rimba Nusa,random,Antara News,Indonesia,Southeast Asia,Asia,https://en.antaranews.com/,20220223
"Bogot√° quarantine, Day 1: Keep sane and entertained",random,The Bogot· Post,Colombia,South America,Latin America,https://thebogotapost.com/,20220223
Egypt cares about security of Arab Gulf countries: President Sisi,random,Egypt Today,Egypt,North Africa,MENA,https://www.egypttoday.com/Section/News/1,20220223
Cricket youngsters set sights on Under-19 World Cup,random,Botswana Gazette,Botswana,South Africa,Africa,https://www.thegazette.news/,20220223
Over 3.2 mln taxpayers file tax return forms,random,Antara News,Indonesia,Southeast Asia,Asia,https://en.antaranews.com/,20220223
Berlusconi denies marriage plans,random,ANSA English,Italy,Southern Europe,Europe,https://www.ansa.it/english/news/general_news/general_news.shtml,20220223
Historic Center of Lima: What to do in February,random,Andina,Peru,South America,Latin America,https://andina.pe/ingles/,20220223
"La Cebolla: Colombia, land of the free",random,The Bogot· Post,Colombia,South America,Latin America,https://thebogotapost.com/,20220223
"8 best fitness trackers to get moving in UAE, for 2022",random,Gulf News,UAE,Middle East,MENA,https://gulfnews.com/,20220223
"25/10/2021Monday, 25 de October de 2021",random,El Faro,El Salvador,Central America,Latin America,https://elfaro.net/es/casos/ef_english,20220223
Technology to play key role in Bangladesh‚Äôs graduation: Japanese envoy,random,The Bangladesh Today,Bangladesh,South Asia,Asia,https://thebangladeshtoday.com/,20220223
Urgent Consultations  Underway About Conflict  Prevention: Ghani,random,The Daily Outlook Afghanistan,Afghanistan,South Asia,Asia,http://outlookafghanistan.net/,20220225
InLife and Insular Foundation extend assistance to Typhoon Odette-affected communities,random,INQUIRER.net,Phillipines,Southeast Asia,Asia,https://newsinfo.inquirer.net/,20220225
An anti-narcotics scan will be carried out on all Ecuadorian exports,random,The Cuenca Dispatch,Ecuador,South America,Latin America,https://thecuencadispatch.com/,20220225
HUSSEIN: Somalia faces a momentous presidential election,random,The Star,Kenya,East Africa,Africa,https://www.the-star.co.ke/,20220225
5 hidden exotic paradises of Turkey,random,H¸rriyet Daily News,Turkey,Middle East,MENA,https://www.hurriyetdailynews.com/,20220225
Non-working Directors Suffer WHT Not PAYE,random,Botswana Gazette,Botswana,South Africa,Africa,https://www.thegazette.news/,20220225
Former Uruguayan President finds Putin very much like Hitler,random,Merco Press Uruguay,Uruguay,South America,Latin America,https://en.mercopress.com/uruguay,20220225
I liked the purple the best,random,The Cuenca Dispatch,Ecuador,South America,Latin America,https://thecuencadispatch.com/,20220225
"Sharjah Safari opens: Ticket rates for walking tours, private guides announced",random,Khaleej Times,UAE,Middle East,MENA,https://www.khaleejtimes.com/uae,20220225
Look here the great topics of the moment,random,⁄ltimas Noticias,Venezuela,South America,Latin America,https://en.ultimasnoticias.com.ve/,20220225
An unauthorized open-air ‚Äòlibrary‚Äô on Dhaka University campus raises eyebrows,random,The Bangladesh Today,Bangladesh,South Asia,Asia,https://thebangladeshtoday.com/,20220225
"Bill Gates hails Pakistan‚Äôs innovation in controlling COVID-19, polio",random,The News International,Pakistan,South Asia,Asia,https://www.thenews.com.pk/latest/category/national,20220225
Kosovo decides today on sanctions against Russia,random,Kosova Press,Kosovo,Southern Europe,Europe,https://kosovapress.com/en/,20220225
ÔøºThe police and the Central Bank scandal. Ignore their press release,random,The Standard,Gambia,West Africa,Africa,https://standard.gm/,20220225
Spotlight | Disruption Ahead: Omicron & Travel Commotion in Mexico,random,Mexico Today,Mexico,North America,Latin America,https://mexicotoday.com/,20220225
Rose price spikes ahead of Valentine‚Äôs Day in Ho chi Minh City,random,Tuoi Tre News,Vietnam,Southeast Asia,Asia,https://tuoitrenews.vn/,20220225
EDITORIAL: A rigged election is more dangerous than none,random,Garowe Online,Somalia,East Africa,Africa,https://www.garoweonline.com/en,20220225
Global Initiative to Empower Eritrean Grassroots Movement (GI),random,Awate,Eritrea,East Africa,Africa,http://awate.com/,20220225
How Chinese-built railway is shaping integration in the Horn of Africa,random,Garowe Online,Somalia,East Africa,Africa,https://www.garoweonline.com/en,20220228
Polish consumer sentiment inches up in February: stats office,random,Polskie Radio,Poland,Eastern Europe,Europe,https://www.polskieradio.pl/395,20220228
"Task force created to probe into Infanta, Quezon reelectionist mayor's ambush",random,Manila Bulletin,Phillipines,Southeast Asia,Asia,https://mb.com.ph/news/,20220228
New fast-spreading subvariant of Omicron is ‚Äôcause for concern‚Äô and could rate its own Greek letter,random,Cuenca High Life,Ecuador,South America,Latin America,https://cuencahighlife.com/,20220228
"A look into Ruto, Raila's plan for the youth",random,The Star,Kenya,East Africa,Africa,https://www.the-star.co.ke/,20220228
Gov‚Äôt can‚Äôt afford to increase Intern Allowances ‚Äì Rakgare,random,Botswana Gazette,Botswana,South Africa,Africa,https://www.thegazette.news/,20220228
PNP: Health protocols vs COVID-19 will still be strictly enforced during Alert Level 1,random,INQUIRER.net,Phillipines,Southeast Asia,Asia,https://newsinfo.inquirer.net/,20220228
Rural real estate market: how much does a hectare of land...,random,Rio Times,Brazil,South America,Latin America,https://www.riotimesonline.com/,20220228
"In worst year for femicides, protocols not routinely followed",random,The Cuenca Dispatch,Ecuador,South America,Latin America,https://thecuencadispatch.com/,20220228
"√öN data: For people, inflation goes hand in hand with the dollar and speculation",random,⁄ltimas Noticias,Venezuela,South America,Latin America,https://en.ultimasnoticias.com.ve/,20220228
"Govt plans generating more 2,883 MW power in next 6 yrs",random,The Bangladesh Today,Bangladesh,South Asia,Asia,https://thebangladeshtoday.com/,20220228
One death and 81 new cases of COVID-19 in Kosovo,random,Kosova Press,Kosovo,Southern Europe,Europe,https://kosovapress.com/en/,20220228
ÔøºCBG TO CREATE A DEVELOPMENT BANK,random,The Standard,Gambia,West Africa,Africa,https://standard.gm/,20220228
"The Venezuelanalysis Podcast Episode 05: Campesinos, Class Struggle and the Land",random,Venezuelanalysis,Venezuela,South America,Latin America,https://venezuelanalysis.com/,20220228
The tennis star and the virus,random,EL PAÕS,Spain,Southern Europe,Europe,https://english.elpais.com/,20220302
Promateris posts a record revenue growth of 62%‚Ä¶,random,Nine O' Clock,Romania,Eastern Europe,Europe,https://www.nineoclock.ro/,20220302
"Nijel, Amantle can reign supreme again ‚Äì Dube",random,Botswana Gazette,Botswana,South Africa,Africa,https://www.thegazette.news/,20220302
Former PM Antall 30 Years Ago: Naive to Think Russia Gave Up on Central Europe,random,Hungary Today,Hungary,Eastern Europe,Europe,https://hungarytoday.hu/,20220302
"Vietnam‚Äôs single-day Covid tally hits new peak at 110,280",random,VnExpress,Vietnam,Southeast Asia,Asia,https://e.vnexpress.net/,20220302
"Sindh announces closure of schools, colleges on March 1",random,The News International,Pakistan,South Asia,Asia,https://www.thenews.com.pk/latest/category/national,20220302
Legal Committee of Chamber of Deputies votes Report‚Ä¶,random,Nine O' Clock,Romania,Eastern Europe,Europe,https://www.nineoclock.ro/,20220302
The Dolphins Are Disappearing but Mangroves Give Hope to New Life in Rio's Guanabara Bay,random,Folha International,Brazil,South America,Latin America,https://www1.folha.uol.com.br/internacional/en/,20220302
Chamber calls for balanced spending,random,The Nation,Malawi,East Africa,Africa,https://www.mwnation.com/,20220302
Bantaba ‚Äì Dr Ebrima Jagne,random,The Standard,Gambia,West Africa,Africa,https://standard.gm/,20220302
Simona Halep eliminated in the first round in Doha,random,The Romania Journal,Romania,Eastern Europe,Europe,https://www.romaniajournal.ro/,20220302
Zelensky says he will resume negotiations with Russia once its shelling has stopped 20:26 | 01.03.22,random,Republika English,North Macedonia,Southern Europe,Europe,https://english.republika.mk/,20220302
Urban Expo and Forum 2022: to be held at Tripoli Sports City from 20 to 23 March,random,Libya Herald,Libya,North Africa,MENA,https://www.libyaherald.com/,20220302
Social Media Marketing for Franchises is Meant for Women,random,Buenos Aires Herald,Argentina,South America,Latin America,https://buenosairesherald.com/,20220302
Spanish language: Do you know your eggs?,random,The Bogot· Post,Colombia,South America,Latin America,https://thebogotapost.com/,20220302
"US Defense Secretary: ‚Äú5G networks, industry and aid, China and Russia exploit the virus to have more power in Italy‚Äù",random,La Stampa,Italy,Southern Europe,Europe,https://www.lastampa.it/esteri/la-stampa-in-english/,20220304
Human error likely cause of nationwide blackout; Taipower executives offer to resign,random,Focus Taiwan,Taiwan,East Asia,Asia,https://focustaiwan.tw/,20220304
Bollywood stars at Jai Anmol Ambani's wedding,random,Gulf News,UAE,Middle East,MENA,https://gulfnews.com/,20220304
ST CloseUp: Becoming an influencer in 30 days,random,The Straits Times,Singapore,Southeast Asia,Asia,https://www.straitstimes.com/singapore,20220304
Egis favipiravir drug licenced for Covid-19 treatment,random,Budapest Times,Hungary,Eastern Europe,Europe,https://www.budapesttimes.hu/,20220304
Elizabeth Bandason: Shaping the future of farming with science,random,The Nation,Malawi,East Africa,Africa,https://www.mwnation.com/,20220304
Czech female amateur cyclist beats the pros,random,Prague Monitor,Czechia,Eastern Europe,Europe,https://praguemonitor.com/,20220304
TAIPEI (Taiwan News) ‚Äî The number of passengers flying to and from Taiwan ...,random,Taiwan News,Taiwan,East Asia,Asia,https://www.taiwannews.com.tw/en/index,20220304
"Eying more U.S.‚Äôs financial eases, IEA ensures‚Ä¶",random,The Kabul Times,Afghanistan,South Asia,Asia,https://thekabultimes.gov.af/,20220304
"Zelensky discusses situation at Zaporizhzhia NPP with Trudeau, Freeland",random,Ukrinform,Ukraine,Eastern Europe,Europe,https://www.ukrinform.net/block-lastnews,20220304
Peru: Business capacity limits no longer required,random,Andina,Peru,South America,Latin America,https://andina.pe/ingles/,20220304
"Covid: Pandemic Triggers 25% Rise in Anxiety & Depression, Globally",random,Ethiopian Monitor,Ethiopia,East Africa,Africa,https://ethiopianmonitor.com/,20220304
Bryce Harper jokes about playing in Taiwan amid MLB lockout,random,Taiwan News,Taiwan,East Asia,Asia,https://www.taiwannews.com.tw/en/index,20220307
Russia-Ukraine turmoil triggers market stress,random,Gulf News,UAE,Middle East,MENA,https://gulfnews.com/,20220307
"Over RM120mil lost to scams in Johor so far this year, say police",random,The Star,Malaysia,Southeast Asia,Asia,https://www.thestar.com.my/,20220307
Ko≈°ice steelworks to invest more than ‚Ç¨1 billion into modernisation,random,The Slovak Spectator,Slovakia,Eastern Europe,Europe,https://spectator.sme.sk/,20220307
"Carefully study next steps on suspension of fuel excise tax, Villanueva tells gov‚Äôt",random,INQUIRER.net,Phillipines,Southeast Asia,Asia,https://newsinfo.inquirer.net/,20220307
Bullets reveal Charity Shield boycott threat,random,The Nation,Malawi,East Africa,Africa,https://www.mwnation.com/,20220307
US state secretary visits Poland,random,Polskie Radio,Poland,Eastern Europe,Europe,https://www.polskieradio.pl/395,20220307
North Korea Market Trends,random,Daily NK,North Korea,East Asia,Asia,https://www.dailynk.com/english/,20220307
HRW Concerned By Censorship of Afghan Media,random,Afghanistan Times,Afghanistan,South Asia,Asia,https://www.afghanistantimes.af/,20220307
More than 200 Zambales schools resume in-person classes,random,INQUIRER.net,Phillipines,Southeast Asia,Asia,https://newsinfo.inquirer.net/,20220307
"Quito drinks from its wetlands, perhaps too much",random,The Cuenca Dispatch,Ecuador,South America,Latin America,https://thecuencadispatch.com/,20220307
"Ethiopia to Open Embassy in Pakistan, Eyes Strong Economic Ties",random,Ethiopian Monitor,Ethiopia,East Africa,Africa,https://ethiopianmonitor.com/,20220307
Star swimmer to sit out of SEA Games 31,random,VnExpress,Vietnam,Southeast Asia,Asia,https://e.vnexpress.net/,20220309
"Majlisi Milli (Tajikistanís upper chamber of parliament) Speaker Rustam Emomali, who",random,Asia Plus,Tajikistan,Central Asia,Asia,https://asiaplustj.info/en,20220309
UN Chief Calls on  Taliban to Immediately Halt Offensive,random,The Daily Outlook Afghanistan,Afghanistan,South Asia,Asia,http://outlookafghanistan.net/,20220309
UK: We shall recognize Somaliland with conditions,random,Garowe Online,Somalia,East Africa,Africa,https://www.garoweonline.com/en,20220309
U.S. appoints two women to top posts for Afghanistan,random,Afghanistan Times,Afghanistan,South Asia,Asia,https://www.afghanistantimes.af/,20220309
"Spotlight: what are the differences between a cold, flu, and Coronavirus?",random,Spain in English,Spain,Southern Europe,Europe,https://www.spainenglish.com/,20220309
Orb√°n: New EU migration pact could force Hungary to welcome migrants,random,Budapest Times,Hungary,Eastern Europe,Europe,https://www.budapesttimes.hu/,20220311
Ukraine did not develop any weapons of mass destruction - president,random,Ukrinform,Ukraine,Eastern Europe,Europe,https://www.ukrinform.net/block-lastnews,20220311
"Karolina Pliskova, Camilia Giorgi advance to Montreal final",random,Prague Monitor,Czechia,Eastern Europe,Europe,https://praguemonitor.com/,20220311
Canada‚Äôs economy seen growing in January after strong‚Ä¶,random,The Kabul Times,Afghanistan,South Asia,Asia,https://thekabultimes.gov.af/,20220311
The foreign policy lesson Chile can draw‚Ä¶,random,Chile Today,Chile,South America,Latin America,https://chiletoday.cl/,20220311
There is nothing personal between Sonko and me ‚Äî Kananu,random,The Star,Kenya,East Africa,Africa,https://www.the-star.co.ke/,20220311
Ministry floats tender for sewage pipeline replacement,random,Jordan News,Jordan,Middle East,MENA,https://www.jordannews.jo/Category/1/National,20220311
INFLUENCER SPOT WITH HEY NYENAAA,random,Botswana Gazette,Botswana,South Africa,Africa,https://www.thegazette.news/,20220311
Castle Hill and ski resort: 5 reasons to visit Mozyr,random,Minsk Herald,Belarus,Eastern Europe,Europe,https://minskherald.com/,20220311
Inside Infectious Diseases Hospital amid Coronavirus Outbreak,random,Albanian Daily News,Albania,Southern Europe,Europe,https://www.albaniandailynews.com/,20220311
Bolsonaro Minister Offers Hotline to Anti-Vaccination People who Experience Discrimination,random,Folha International,Brazil,South America,Latin America,https://www1.folha.uol.com.br/internacional/en/,20220311
The Green Rush Special: SA's cannabis opportunity,random,Mail & Guardian,South Africa,South Africa,Africa,https://mg.co.za/,20220314
Poor preps halted our progress ‚Äì Motshegare,random,Botswana Gazette,Botswana,South Africa,Africa,https://www.thegazette.news/,20220314
Zambia‚Äôs Former President Banda Dies at 85,random,Ethiopian Monitor,Ethiopia,East Africa,Africa,https://ethiopianmonitor.com/,20220314
"Edible oil‚Äôs VAT at production, trading stages waived",random,The Daily Star,Bangladesh,South Asia,Asia,https://www.thedailystar.net/english,20220314
Commission resumes debate on ‚Äòabortion in case of rape‚Äô in Ecuador,random,The Cuenca Dispatch,Ecuador,South America,Latin America,https://thecuencadispatch.com/,20220314
Some Of The Reasons Two Piece Set Is In Trend,random,The Rwandan,Rwanda,East Africa,Africa,https://www.therwandan.com/,20220314
Composting toilet is alternative solution for clean water crisis: BRIN,random,Antara News,Indonesia,Southeast Asia,Asia,https://en.antaranews.com/,20220314
The Value of a Volcano,random,El Faro,El Salvador,Central America,Latin America,https://elfaro.net/es/casos/ef_english,20220314
Intra-Rwandan dialogue is crucial for peace in the Great Lakes,random,The Rwandan,Rwanda,East Africa,Africa,https://www.therwandan.com/,20220314
Iran says US has to make decision on reviving nuclear deal,random,The Jerusalem Post,Israel,Middle East,MENA,https://www.jpost.com/,20220314
Various Job Vacancies at Industrial Company,random,Arab Times,Kuwait,Middle East,MENA,http://www.arabtimesonline.com/news/#,20220314
"Europe's week: COVID pass, Schengen, Hungary and corruption fight",random,Euro News (Slovenia),Slovenia,Southern Europe,Europe,https://www.euronews.com/tag/slovenia,20220316
Turkmen Special Services Pursue Green Card Applicants,random,Turkmen.news,Turkmenistan,Central Asia,Asia,https://en.turkmen.news/,20220316
"'To free yourself from mental afflictions, you have to study your mind'",random,Kathmandu Post,Nepal,South Asia,Asia,https://kathmandupost.com/,20220316
Health insurance now required for many Colombian visa applications,random,The Bogot· Post,Colombia,South America,Latin America,https://thebogotapost.com/,20220316
"Turkey important country for EU, bloc's official says",random,Daily Sabah,Turkey,Middle East,MENA,https://www.dailysabah.com/politics,20220316
Life-long education is the answer to the lack of a skilled labour force,random,The Slovak Spectator,Slovakia,Eastern Europe,Europe,https://spectator.sme.sk/,20220316
AIIB President: We are glad to cooperate with Uzbekistan,random,UzDaily.com,Uzbekistan,Central Asia,Asia,https://www.uzdaily.uz/en,20220316
US law bans ‚Äòinaccurate‚Äô Taiwan maps,random,Taipei Times,Taiwan,East Asia,Asia,https://www.taipeitimes.com/News/taiwan,20220316
Finance Minister Rogelio Ramirez De la O attends LatinFinance Summit in...,random,Mexico Daily Post,Mexico,North America,Latin America,https://mexicodailypost.com/,20220316
"Lecturers, rectorate agree to settle SBM ITB autonomy dispute",random,The Jakarta Post,Indonesia,Southeast Asia,Asia,https://www.thejakartapost.com/indonesia,20220316
King meets German president in Berlin,random,Jordan News,Jordan,Middle East,MENA,https://www.jordannews.jo/Category/1/National,20220316
Rainfall expected across many areas of Egypt this week,random,Ahram Online,Egypt,North Africa,MENA,https://english.ahram.org.eg/Portal/1/Egypt.aspx,20220318
Ukraine to Call on Russia To Be Banned from Paralympic Games,random,Kyiv Post,Ukraine,Eastern Europe,Europe,https://www.kyivpost.com/,20220318
Guzm√°n: The opposition will be defeated if it doesn‚Äôt unite,random,The Bogot· Post,Colombia,South America,Latin America,https://thebogotapost.com/,20220318
Group loyal to Haftar and in support of PM-designate threatens to blockade Libya‚Äôs oil,random,The Libya Observer,Libya,North Africa,MENA,https://www.libyaobserver.ly/,20220318
Presentador de programa de TCS demandado por su expareja,random,Diario 1,El Salvador,Central America,Latin America,http://diario1.com/,20220318
Marine  Vanguard Lands in Kabul as  US Speeds Up  Evacuations,random,The Daily Outlook Afghanistan,Afghanistan,South Asia,Asia,http://outlookafghanistan.net/,20220321
Are you happy to accept cookies?,random,Garowe Online,Somalia,East Africa,Africa,https://www.garoweonline.com/en,20220321
"Karzai Congratulates Year-1401 for Afghans, Calling on Parents to Send Children to Schools",random,Afghanistan Times,Afghanistan,South Asia,Asia,https://www.afghanistantimes.af/,20220321
Is your cholesterol level a death sentence? Avoid the marketing gimmicks,random,EL PAÕS,Spain,Southern Europe,Europe,https://english.elpais.com/,20220321
Taiwan's crypto exchange MaiCoin mulls Nasdaq listing,random,Taiwan News,Taiwan,East Asia,Asia,https://www.taiwannews.com.tw/en/index,20220321
MPs urge federal govt to place ketum under Dangerous Drugs Act,random,Malay Mail,Malaysia,Southeast Asia,Asia,https://www.malaymail.com/news/malaysia,20220321
How the Czech Republic deals with online casinos compared to the U.S.,random,Prague Post,Czechia,Eastern Europe,Europe,https://www.praguepost.com/,20220321
"Process of appointing the city manager is above board, says eThekwini mayor",random,IOL Daily News,South Africa,South Africa,Africa,https://www.iol.co.za/dailynews,20220323
Clash between vested powers and tradition,random,Daily Mirror,Sri Lanka,South Asia,Asia,https://www.dailymirror.lk/,20220323
Dismantling democracy is antithetical to bitcoin,random,El Faro,El Salvador,Central America,Latin America,https://elfaro.net/es/casos/ef_english,20220323
"August 14,2021  | National",random,The Daily Outlook Afghanistan,Afghanistan,South Asia,Asia,http://outlookafghanistan.net/,20220323
Plastic pollution cuts power in DRC - VIDEO,random,Daily Nation,Kenya,East Africa,Africa,https://nation.africa/kenya,20220323
Hinds promises better-secured prison facilities,random,Newsday,Trinidad and Tobago,Caribbean,Latin America,https://newsday.co.tt/,20220323
Former CIA chief: Russia 'surprisingly unprofessional',random,Tajikistan News,Tajikistan,Central Asia,Asia,https://www.tajikistannews.net/,20220323
"AT News KABUL: MTN, an Afghan private telecommunication company is rebranding to reflect its evoluti‚Ä¶",random,Afghanistan Times,Afghanistan,South Asia,Asia,https://www.afghanistantimes.af/,20220328
‚ÄòNot just extra paperwork‚Äô: What it‚Äôs like moving to Italy after Brexit,random,The Local (Italy),Italy,Southern Europe,Europe,https://www.thelocal.it/,20220328
Taiwan mixed doubles pair reach quarterfinals at WTT Doha tournament,random,Focus Taiwan,Taiwan,East Asia,Asia,https://focustaiwan.tw/,20220328
"Sharjah resident wins Dh18,000 cash prize after shedding 36kg in weight loss challenge",random,Khaleej Times,UAE,Middle East,MENA,https://www.khaleejtimes.com/uae,20220328
"Interactive: Fancy a dunk in the longkang, kids?",random,The Straits Times,Singapore,Southeast Asia,Asia,https://www.straitstimes.com/singapore,20220328
PM Candidate M√°rki-Zay Calls on Christians Not to Vote for Fidesz,random,Hungary Today,Hungary,Eastern Europe,Europe,https://hungarytoday.hu/,20220328
Oscars holds moment of silence for Ukraine,random,Kyiv Post,Ukraine,Eastern Europe,Europe,https://www.kyivpost.com/,20220328
FDH Bank netball deal ends without throw-off,random,The Nation,Malawi,East Africa,Africa,https://www.mwnation.com/,20220328
"Angelina Jolie gives shout-out to Afghan Film ‚ÄòHava, Maryam, Ayesha‚Äô",random,Afghanistan Times,Afghanistan,South Asia,Asia,https://www.afghanistantimes.af/,20220330
"Somalia: Four killed, seven injured in Bossaso explosion",random,Garowe Online,Somalia,East Africa,Africa,https://www.garoweonline.com/en,20220330
Former Afghan president Hamid Karzai slams Pakistani ‚Äòpropaganda‚Äô on Afghanistan,random,Afghanistan Times,Afghanistan,South Asia,Asia,https://www.afghanistantimes.af/,20220330
TRAVEL: Unvaccinated non-EU tourists still can‚Äôt visit Spain in April,random,The Local (Spain),Spain,Southern Europe,Europe,https://www.thelocal.es/category/spain-news/,20220330
