Headline,Category,Name,Country,Region,Continent,Site,Collected
COVID-19: Local infections highest since June last year,random,Taipei Times,Taiwan,East Asia,Asia,https://www.taipeitimes.com/News/taiwan,20220330
Foo Fighters cancels tour events after death of Hawkins,random,Gulf News,UAE,Middle East,MENA,https://gulfnews.com/,20220330
How scammers are buying bank accounts of youth for misuse,random,The Straits Times,Singapore,Southeast Asia,Asia,https://www.straitstimes.com/singapore,20220330
Wandering sculptures go on tour,random,The Slovak Spectator,Slovakia,Eastern Europe,Europe,https://spectator.sme.sk/,20220330
Siam Makro to add two stores Cambodia,random,Khmer Times,Cambodia,Southeast Asia,Asia,https://www.khmertimeskh.com/,20220404
‚ÄòMedia outlets should not be penalized for professional misconduct‚Äô,random,The UB Post,Mongolia,East Asia,Asia,https://theubposts.com/,20220404
Comfort food from a comfy shack,random,Phnom Penh Post,Cambodia,Southeast Asia,Asia,https://www.phnompenhpost.com/,20220406
Hokim of¬†Uchtepa district appointed,random,Gazeta.u,Uzbekistan,Central Asia,Asia,https://www.gazeta.uz/en/,20220406
"August 03,2021  by",random,The Daily Outlook Afghanistan,Afghanistan,South Asia,Asia,http://outlookafghanistan.net/,20220406
SANITARY PADS: Organisation comes to the rescue of women living ...,random,The Chronicle,Zimbabwe,East Africa,Africa,https://www.chronicle.co.zw/,20220406
Senators Hope to Wrap Up Draft of  Infrastructure Bill Sunday,random,The Daily Outlook Afghanistan,Afghanistan,South Asia,Asia,http://outlookafghanistan.net/,20220406
Iannis Xenakis Tribute | Athens | April 10,random,eKathimerini,Greece,Southern Europe,Europe,https://www.ekathimerini.com/,20220406
LASUED VC seeks lasting solutions to sickle cell disorder,random,The Punch,Nigeria,West Africa,Africa,https://punchng.com/,20220412
"Deputy Speakers, police chief meet student protesters, hear demands",random,Antara News,Indonesia,Southeast Asia,Asia,https://en.antaranews.com/,20220412
US Congress members visit a breakaway region in Somalia,random,Garowe Online,Somalia,East Africa,Africa,https://www.garoweonline.com/en,20220412
6 Traditional Desserts of Costa Rican Cuisine,random,The Costa Rica News,Costa Rica,Central America,Latin America,https://thecostaricanews.com/,20220412
Take delight in Banana Island Resort Doha‚Äôs Ramadan offers,random,Qatar Tribune,Qatar,Middle East,MENA,https://www.qatar-tribune.com/,20220412
Is Reading a Punishment?,random,Ambergris Today,Belize,Central America,Latin America,https://www.ambergristoday.com/,20220412
Karzai condemns Imran Khan‚Äôs ‚Äòdivisive‚Äô remarks,random,Afghanistan Times,Afghanistan,South Asia,Asia,https://www.afghanistantimes.af/,20220415
Inflation hits fresh high in March,random,eKathimerini,Greece,Southern Europe,Europe,https://www.ekathimerini.com/,20220415
Program expanded to people with hearing problem,random,Taipei Times,Taiwan,East Asia,Asia,https://www.taipeitimes.com/News/taiwan,20220415
"Thailand's paradise-on-earth Maya Bay reopens, no more over-tourism",random,The Straits Times,Singapore,Southeast Asia,Asia,https://www.straitstimes.com/singapore,20220415
KSH: February construction output growth near three-year high,random,Budapest Times,Hungary,Eastern Europe,Europe,https://www.budapesttimes.hu/,20220415
A New European Dunkirk,random,Kyiv Post,Ukraine,Eastern Europe,Europe,https://www.kyivpost.com/,20220415
Mombasa politician Mwatsahu narrates shooting experience,random,The Star,Kenya,East Africa,Africa,https://www.the-star.co.ke/,20220415
How Black Female Entrepreneurs Can Achieve Startup Success in 2022,random,Prague Monitor,Czechia,Eastern Europe,Europe,https://praguemonitor.com/,20220415
UN Chief Calls For Independent Probe into Mass Graves In Kyiv Suburb,random,Kyiv Post,Ukraine,Eastern Europe,Europe,https://www.kyivpost.com/,20220415
Media Watchdogs Call for Formation of Media Violation Commission,random,Afghanistan Times,Afghanistan,South Asia,Asia,https://www.afghanistantimes.af/,20220422
1m Malawians fully vaccinated against Covid,random,The Nation,Malawi,East Africa,Africa,https://www.mwnation.com/,20220422
96% of brands in Nigeria leverage social media ‚ÄîReport,random,Vanguard,Nigeria,West Africa,Africa,https://www.vanguardngr.com/,20220422
The Greek element at Cannes,random,eKathimerini,Greece,Southern Europe,Europe,https://www.ekathimerini.com/,20220422
CECC updates rules for COVID-19 hospitalization,random,Taipei Times,Taiwan,East Asia,Asia,https://www.taipeitimes.com/News/taiwan,20220422
In sickness and in health: MP Baey Yam Keng and his wife on battling cancer and effects of stroke,random,The Straits Times,Singapore,Southeast Asia,Asia,https://www.straitstimes.com/singapore,20220422
‚ÄúThe work of a lifetime is gone‚Äù ‚Äì the heartbreaking story of a Hungarian figure skater,random,Daily News Hungary,Hungary,Eastern Europe,Europe,https://dailynewshungary.com/,20220422
Living a life of lies comes at a cost,random,The Star,Kenya,East Africa,Africa,https://www.the-star.co.ke/,20220422
Cartoon: Ministry of (dis)Information,random,Vanguard,Nigeria,West Africa,Africa,https://www.vanguardngr.com/,20220425
One billion doses of vaccine for poor Countries,random,La Stampa,Italy,Southern Europe,Europe,https://www.lastampa.it/esteri/la-stampa-in-english/,20220425
TAIPEI (Taiwan News) ‚Äî A Ministry of Culture-sponsored art exchange progra...,random,Taiwan News,Taiwan,East Asia,Asia,https://www.taiwannews.com.tw/en/index,20220425
UAE: Hiring a domestic worker? Here are 3 packages you can opt for,random,Khaleej Times,UAE,Middle East,MENA,https://www.khaleejtimes.com/uae,20220425
Shariah court sentences Petaling Jaya MP Maria Chin to one week jail for ‚Äòinsulting‚Äô Islamic judicial system,random,Malay Mail,Malaysia,Southeast Asia,Asia,https://www.malaymail.com/news/malaysia,20220425
Speed Skater Shaoang Liu Wins Four Gold Medals at World Championships,random,Hungary Today,Hungary,Eastern Europe,Europe,https://hungarytoday.hu/,20220425
Belarus and China: Commerce Before Politics,random,Minsk Herald,Belarus,Eastern Europe,Europe,https://minskherald.com/,20220425
NSE lost Sh176 billion in Q1 on investor flight,random,The Star,Kenya,East Africa,Africa,https://www.the-star.co.ke/,20220425
"Fiction: ‚ÄúI Came, I Saw, I Ate Obwarzanki‚Äù: The Roman Origins of Krakow",random,Krakow Post,Poland,Eastern Europe,Europe,http://www.krakowpost.com/,20220425
"Beautiful school environment means nothing without quality teachers¬† ‚Äî Ajiboye, TRCN boss",random,Vanguard,Nigeria,West Africa,Africa,https://www.vanguardngr.com/,20220430
More action needed in tackling climate change,random,The Nation,Malawi,East Africa,Africa,https://www.mwnation.com/,20220430
"Cartoon: Pastor sees cliff, Baba sees‚Ä¶",random,Vanguard,Nigeria,West Africa,Africa,https://www.vanguardngr.com/,20220430
Independent journalism in Russia after the fall the free press,random,Meduza,Russia,Eastern Europe,Europe,https://meduza.io/en,20220430
Photo of the Day: Ukrainian and Taiwanese cats team up,random,Taiwan News,Taiwan,East Asia,Asia,https://www.taiwannews.com.tw/en/index,20220430
Turkish developer Atis Yapi showcases investment opportunities to Qatari investors,random,The Peninsula,Qatar,Middle East,MENA,https://thepeninsulaqatar.com/category/Middle-East,20220430
"Sungai Semenyih Water Treatment Plant resumes operation, supply expected to return May 1",random,Malay Mail,Malaysia,Southeast Asia,Asia,https://www.malaymail.com/news/malaysia,20220430
Tuƒçkov√°‚Äôs biggest novel gets English publication as The Last Goddess,random,Radio Prague International,Czechia,Eastern Europe,Europe,https://english.radio.cz/,20220430
Bataan mayor faces rap over opponent‚Äôs ‚Äòstolen‚Äô campaign material,random,INQUIRER.net,Phillipines,Southeast Asia,Asia,https://newsinfo.inquirer.net/,20220430
Confusion Ensues as Thailand Opens Land Borders But Laos Remains Closed,random,Laotian Times,Laos,Southeast Asia,Asia,https://laotiantimes.com/,20220505
Pavilion of Uzbekistan Dixit Algorizmi - The Garden of Knowledge presented in Venice,random,UzDaily.com,Uzbekistan,Central Asia,Asia,https://www.uzdaily.uz/en,20220505
French President Boycotts UN  Conference on Racism over ‚ÄòHistory of Anti-Semitic Remarks‚Äô,random,The Daily Outlook Afghanistan,Afghanistan,South Asia,Asia,http://outlookafghanistan.net/,20220505
"How Russia, China, and Iran will shape  Afghanistan‚Äôs future",random,The Daily Outlook Afghanistan,Afghanistan,South Asia,Asia,http://outlookafghanistan.net/,20220508
Ntam unveils new theatre festival,random,The Nation,Malawi,East Africa,Africa,https://www.mwnation.com/,20220508
"They claim Buhari has done nothing, UN scribe, Antonio Gutteres, says no by Femi Adesina",random,Vanguard,Nigeria,West Africa,Africa,https://www.vanguardngr.com/,20220508
"The Pandemic as a Chance: ‚ÄúWe have deaths, Yes, but we saved tourism,‚Äù says Greek PM Mitsotakis",random,Keep Talking Greece,Greece,Southern Europe,Europe,https://www.keeptalkinggreece.com/,20220508
Fans celebrate Star Wars Day in Taiwan,random,Focus Taiwan,Taiwan,East Asia,Asia,https://focustaiwan.tw/,20220508
Five arrested for trying to sell infant orangutan,random,The Jakarta Post,Indonesia,Southeast Asia,Asia,https://www.thejakartapost.com/indonesia,20220508
‚ÄòAt least a few rubles‚Äô Public-sector employees in Russia urged to donate to murky ‚Äòfundraisers‚Äô for Ukrainian refugees,random,Meduza,Russia,Eastern Europe,Europe,https://meduza.io/en,20220508
Jill Biden visits Romania and Slovakia,random,The Romania Journal,Romania,Eastern Europe,Europe,https://www.romaniajournal.ro/,20220508
UEFA to scrap club coefficient plan for new Champions League,random,Vanguard,Nigeria,West Africa,Africa,https://www.vanguardngr.com/,20220511
Gates: ‚ÄúBillions of vaccines in a year to beat Covid-19‚Äù,random,La Stampa,Italy,Southern Europe,Europe,https://www.lastampa.it/esteri/la-stampa-in-english/,20220511
Delayed child shots to arrive on Monday,random,Taipei Times,Taiwan,East Asia,Asia,https://www.taipeitimes.com/News/taiwan,20220511
Abu Dhabi: Al Bateen Executive Airport to close for two months,random,Khaleej Times,UAE,Middle East,MENA,https://www.khaleejtimes.com/uae,20220511
Last 2 paediatric Covid-19 vaccination centres in Singapore to close on June 30,random,The Straits Times,Singapore,Southeast Asia,Asia,https://www.straitstimes.com/singapore,20220511
National Museum Opens Micro-Folie Digital Mobile Museum Exhibition in Central Budapest,random,Hungary Today,Hungary,Eastern Europe,Europe,https://hungarytoday.hu/,20220511
Integration of Belarus and Russia: what has been done during 4 months,random,Minsk Herald,Belarus,Eastern Europe,Europe,https://minskherald.com/,20220511
Halsey: 'I've been sick for most of my adult life',random,The Star,Kenya,East Africa,Africa,https://www.the-star.co.ke/,20220511
Eat‚Äôn‚Äôdoughnate 2020: Eataway bakes for a good cause,random,Krakow Post,Poland,Eastern Europe,Europe,http://www.krakowpost.com/,20220511
Top Middle East News,random,Gulf News,UAE,Middle East,MENA,https://gulfnews.com/,20220513
"Bogot√° quarantine, Day 1: Keep sane and entertained",random,The Bogot· Post,Colombia,South America,Latin America,https://thebogotapost.com/,20220513
"Biden considering visit to East Jerusalem, Israeli official says",random,Egypt Independent,Egypt,North Africa,MENA,https://www.egyptindependent.com/,20220513
Confusion Ensues as Thailand Opens Land Borders But Laos Remains Closed,random,Laotian Times,Laos,Southeast Asia,Asia,https://laotiantimes.com/,20220513
Orange Alert: New coronavirus controls in parts of Bogot√°,random,The Bogot· Post,Colombia,South America,Latin America,https://thebogotapost.com/,20220516
"Dissection by TikTok: Johnny Depp, Amber Heard trial posts are making accidental influencers out of some, targets out of others",random,Egypt Independent,Egypt,North Africa,MENA,https://www.egyptindependent.com/,20220516
"Egypt aims to reclaim 2.2 million new acres of agricultural land, minister",random,Egypt Independent,Egypt,North Africa,MENA,https://egyptindependent.com/,20220523
Deputy Minister of Transport holds a meeting with the EBRD Managing Director for Central Asia,random,UzDaily.com,Uzbekistan,Central Asia,Asia,https://www.uzdaily.uz/en,20220525
Senators Hope to Wrap Up Draft of  Infrastructure Bill Sunday,random,The Daily Outlook Afghanistan,Afghanistan,South Asia,Asia,http://outlookafghanistan.net/,20220525
Somalia: President Deni reinstates sacked PSF commander in Puntland,random,Garowe Online,Somalia,East Africa,Africa,https://www.garoweonline.com/en,20220525
APM Terminals Apapa provides level playing field for genders ‚Äî Onyia,random,Vanguard,Nigeria,West Africa,Africa,https://www.vanguardngr.com/,20220525
Masks to remain mandatory on Italian flights after May 16th,random,The Local (Italy),Italy,Southern Europe,Europe,https://www.thelocal.it/,20220525
Police arrest man wanted for a 20-year crime spree,random,Taipei Times,Taiwan,East Asia,Asia,https://www.taipeitimes.com/News/taiwan,20220525
UAE: Breaks during work hours mandatory under employment law,random,Khaleej Times,UAE,Middle East,MENA,https://www.khaleejtimes.com/uae,20220525
Artefacts come to life after dark at selected museums this school holiday,random,The Straits Times,Singapore,Southeast Asia,Asia,https://www.straitstimes.com/singapore,20220525
The Crown Prince of Dubai inspires his followers to travel to Mongolia,random,News.MN,Mongolia,East Asia,Asia,https://news.mn/en/category/politics/,20220529
Afghanistan enjoys historic civilization & culture,random,The Kabul Times,Afghanistan,South Asia,Asia,https://thekabultimes.gov.af/,20220529
Low Economic Transformation Is Botswana‚Äôs Overarching Development Challenge ‚Äì Absa MD,random,Botswana Gazette,Botswana,South Africa,Africa,https://www.thegazette.news/,20220529
Return home and reconcile as Islamic teachings require,random,The Kabul Times,Afghanistan,South Asia,Asia,https://thekabultimes.gov.af/,20220529
Firefighters from 6 European countries to be deployed in Greece,random,Keep Talking Greece,Greece,Southern Europe,Europe,https://www.keeptalkinggreece.com/,20220529
Ancient angkuoch needs modern makers,random,Phnom Penh Post,Cambodia,Southeast Asia,Asia,https://www.phnompenhpost.com/,20220602
IAAC to re-propose suspension of lawmakers‚Äô immunity to complete investigation,random,The UB Post,Mongolia,East Asia,Asia,https://theubposts.com/,20220602
Chinese astronauts return with six-month space station mission‚Ä¶,random,The Kabul Times,Afghanistan,South Asia,Asia,https://thekabultimes.gov.af/,20220602
National Hero Chanakira burial today,random,The Chronicle,Zimbabwe,East Africa,Africa,https://www.chronicle.co.zw/,20220602
"August 11,2021  | Editorials",random,The Daily Outlook Afghanistan,Afghanistan,South Asia,Asia,http://outlookafghanistan.net/,20220606
Somalia at increased risk of famine,random,Garowe Online,Somalia,East Africa,Africa,https://www.garoweonline.com/en,20220606
Bakasetas does his trick again for Greece,random,eKathimerini,Greece,Southern Europe,Europe,https://www.ekathimerini.com/,20220606
Distinguished American journalist receives employment gold card,random,Focus Taiwan,Taiwan,East Asia,Asia,https://focustaiwan.tw/,20220606
"Musk feels bad about economy, needs to cut 10% of Tesla jobs",random,Gulf Today,UAE,Middle East,MENA,https://www.gulftoday.ae/,20220606
"1 confirmed monkeypox case transited through S'pore to Australia, 13 persons put on phone surveillance: MOH",random,Today Online,Singapore,Southeast Asia,Asia,https://www.todayonline.com/singapore,20220606
How much can Hungarians save due to the fuel price cap?,random,Daily News Hungary,Hungary,Eastern Europe,Europe,https://dailynewshungary.com/,20220606
The findings of the survey conducted by  Mashvarati Rasonai  ( Media Advice ) and  Zerkalo  (,random,Asia Plus,Tajikistan,Central Asia,Asia,https://asiaplustj.info/en,20220613
NHEA organises innovative HealthTech webinar,random,Vanguard,Nigeria,West Africa,Africa,https://www.vanguardngr.com/,20220613
We'll deliver 90%; remember to give us our 30% - Malala to Ruto,random,The Star,Kenya,East Africa,Africa,https://www.the-star.co.ke/,20220613
Laide Bakare plans to go under the knife,random,Vanguard,Nigeria,West Africa,Africa,https://www.vanguardngr.com/,20220613
US to end Covid testing requirement for travellers from Europe,random,The Local (Spain),Spain,Southern Europe,Europe,https://www.thelocal.es/category/spain-news/,20220613
Video shows French senators praise Taiwanese whisky,random,Taiwan News,Taiwan,East Asia,Asia,https://www.taiwannews.com.tw/en/index,20220613
Sri Lanka now running out of life-saving medicine,random,Daily Tribune,Bahrain,Middle East,MENA,https://www.newsofbahrain.com/,20220613
"Daily Outlook Afghanistan, The Leading Independent English Newspaper",random,The Daily Outlook Afghanistan,Afghanistan,South Asia,Asia,http://outlookafghanistan.net/,20220618
Uhuru receives Zambian President Hichilema,random,The Star,Kenya,East Africa,Africa,https://www.the-star.co.ke/,20220618
"She wants love-making with me, not marriage",random,Vanguard,Nigeria,West Africa,Africa,https://www.vanguardngr.com/,20220618
"After years of cuts, Italy is set to double the number of ICU beds in response to Covid-19",random,La Stampa,Italy,Southern Europe,Europe,https://www.lastampa.it/esteri/la-stampa-in-english/,20220618
Taoyuan airport reports its heaviest seizure of street drugs,random,Focus Taiwan,Taiwan,East Asia,Asia,https://focustaiwan.tw/,20220618
Liverpool complete signing of Darwin Nunez from Benfica,random,Kuwait Times,Kuwait,Middle East,MENA,https://www.kuwaittimes.com/,20220618
Solar City: The surprising places you will find solar panels in Singapore,random,The Straits Times,Singapore,Southeast Asia,Asia,https://www.straitstimes.com/singapore,20220618
Russian gas deliveries to Hungary uninterrupted,random,Daily News Hungary,Hungary,Eastern Europe,Europe,https://dailynewshungary.com/,20220618
IT campus planned to be built in Lviv region on 8 ha,random,Kyiv Post,Ukraine,Eastern Europe,Europe,https://www.kyivpost.com/,20220618
"Dmitry Muratov, the Russian editor-in-chief of the independent newspaper  Novaya Gazeta  ( New",random,Asia Plus,Tajikistan,Central Asia,Asia,https://asiaplustj.info/en,20220623
We understand why lone woman presidential aspirant stepped down ‚Äî Female politicians,random,Vanguard,Nigeria,West Africa,Africa,https://www.vanguardngr.com/,20220623
"Chelsea boss Granovskaia set to exit, Boehly named interim ...",random,The Star,Kenya,East Africa,Africa,https://www.the-star.co.ke/,20220623
3 ways to care for diabetic patient,random,Vanguard,Nigeria,West Africa,Africa,https://www.vanguardngr.com/,20220623
Spain finally rules out 2030 Winter Games bid in Catalonia and Arag√≥n,random,Spain in English,Spain,Southern Europe,Europe,https://www.spainenglish.com/,20220623
Taiwan‚Äôs Taichung introduces public e-bike rental system,random,Taiwan News,Taiwan,East Asia,Asia,https://www.taiwannews.com.tw/en/index,20220623
365 Days of Israeli Culture,random,The Jerusalem Post,Israel,Middle East,MENA,https://www.jpost.com/,20220623
Vietnam‚Äôs largest reel-to-reel tape recorder collection,random,Tuoi Tre News,Vietnam,Southeast Asia,Asia,https://tuoitrenews.vn/,20220625
Turkmenistan‚Äôs State Oil Company Fails to Pay Eight-Year-Old Debt,random,Turkmen.news,Turkmenistan,Central Asia,Asia,https://en.turkmen.news/,20220625
The Needless Outcry Over Choice Of Presidential Running Mate,random,Vanguard,Nigeria,West Africa,Africa,https://www.vanguardngr.com/,20220625
"Raducanu ‚Äònot being distracted by commercial interests‚Äô, ...",random,The Star,Kenya,East Africa,Africa,https://www.the-star.co.ke/,20220625
Champion Breweries appraise performance as profit rise 313.9 %,random,Vanguard,Nigeria,West Africa,Africa,https://www.vanguardngr.com/,20220625
Vietnamese child models to kick start Thailand Fashion Week 2022,random,VnExpress,Vietnam,Southeast Asia,Asia,https://e.vnexpress.net/,20220630
All restrictions related to the coronavirus pandemic have been lifted for tourists arriving in Uzbekistan,random,UzDaily.com,Uzbekistan,Central Asia,Asia,https://www.uzdaily.uz/en,20220630
"Uzbekistan‚Äôs chairmanship in the SCO: effective partnership, long-term‚Ä¶",random,The Kabul Times,Afghanistan,South Asia,Asia,https://thekabultimes.gov.af/,20220630
Somalia: Deputy CEO of Puntland Highway Authority briefs Puntland Parliament,random,Garowe Online,Somalia,East Africa,Africa,https://www.garoweonline.com/en,20220630
"August 11,2021  by",random,The Daily Outlook Afghanistan,Afghanistan,South Asia,Asia,http://outlookafghanistan.net/,20220630
"August 14,2021  | William F. Wechsler | opinion",random,The Daily Outlook Afghanistan,Afghanistan,South Asia,Asia,http://outlookafghanistan.net/,20220703
The game among Chewas is not fun anymore,random,The Nation,Malawi,East Africa,Africa,https://www.mwnation.com/,20220703
Putin to Meet Merkel in  Moscow Next Week,random,The Daily Outlook Afghanistan,Afghanistan,South Asia,Asia,http://outlookafghanistan.net/,20220703
President decries rise of nationalisms in Strasbourg,random,eKathimerini,Greece,Southern Europe,Europe,https://www.ekathimerini.com/,20220703
Late Sinologist's appeal: Keep China from gaining moral high ground,random,Focus Taiwan,Taiwan,East Asia,Asia,https://focustaiwan.tw/,20220703
What Jewish Fundamentalists Really Fear,random,Haaretz,Israel,Middle East,MENA,https://www.haaretz.com/,20220703
AMACOG 92: Schools need old students‚Äô support ‚Äì MAPOLY association committee chair,random,Vanguard,Nigeria,West Africa,Africa,https://www.vanguardngr.com/,20220705
WATCH: What to look out for at Euro 2022?,random,The Star,Kenya,East Africa,Africa,https://www.the-star.co.ke/,20220705
No baby died in our facility ‚Äî UPTH mgt,random,Vanguard,Nigeria,West Africa,Africa,https://www.vanguardngr.com/,20220705
Spain honours Pen√©lope Cruz with its National Cinema Award,random,Spain in English,Spain,Southern Europe,Europe,https://www.spainenglish.com/,20220705
TAIPEI (Taiwan News) ‚Äî Taichung City's Tourism and Travel Bureau has l...,random,Taiwan News,Taiwan,East Asia,Asia,https://www.taiwannews.com.tw/en/index,20220705
‚ÄòMatichon Healthcare‚Äô Returns With Focus on Elderly People,random,Khaosod English,Thailand,Southeast Asia,Asia,https://www.khaosodenglish.com/,20220705
"Bratislava court decision on faeces attacker is erroneous, Supreme Court rules",random,The Slovak Spectator,Slovakia,Eastern Europe,Europe,https://spectator.sme.sk/,20220705
SMOORE launches pioneering research project into nicotine addiction,random,Antara News,Indonesia,Southeast Asia,Asia,https://en.antaranews.com/,20220705
Clean water for everyone after Rophus wins ...,random,The Star,Kenya,East Africa,Africa,https://www.the-star.co.ke/,20220705
"Former Vietnam border guard commander indicted for receiving ‚Äòmonthly salary‚Äô totaling over $820,000 from smuggler",random,Tuoi Tre News,Vietnam,Southeast Asia,Asia,https://tuoitrenews.vn/,20220710
Republican specialized sports school for winter sports to be created in Uzbekistan,random,UzDaily.com,Uzbekistan,Central Asia,Asia,https://www.uzdaily.uz/en,20220710
Afghan‚Äôs tradition during Eid al-Adha,random,The Kabul Times,Afghanistan,South Asia,Asia,https://thekabultimes.gov.af/,20220710
UTM used and dumped?,random,The Nation,Malawi,East Africa,Africa,https://www.mwnation.com/,20220710
"Editor in Chief: Moh. Reza Huwaida 

        Sunday, July 10th, 2022",random,The Daily Outlook Afghanistan,Afghanistan,South Asia,Asia,http://outlookafghanistan.net/,20220710
"How loan sharks are defrauding, blackmailing Nigerians through illegal loans",random,Vanguard,Nigeria,West Africa,Africa,https://www.vanguardngr.com/,20220716
The News Brief: Raila Tosha: Uhuru's last minute game,random,The Star,Kenya,East Africa,Africa,https://www.the-star.co.ke/,20220716
Why my best friend?,random,Vanguard,Nigeria,West Africa,Africa,https://www.vanguardngr.com/,20220716
Subscribe to our Newsletter for new posts. Let‚Äôs stay updated!,random,Spain in English,Spain,Southern Europe,Europe,https://www.spainenglish.com/,20220716
Permanent residency rules for migrant caregivers could be eased: MOL,random,Focus Taiwan,Taiwan,East Asia,Asia,https://focustaiwan.tw/,20220716
UAE announces $2 billion investment for India food parks,random,Gulf Daily News,Bahrain,Middle East,MENA,https://www.gdnonline.com/GroupSection/News,20220716
Top 20 skills you need to develop your career,random,The Star,Malaysia,Southeast Asia,Asia,https://www.thestar.com.my/,20220716
No strikes until 2024. Teachers to get a salary raise,random,The Slovak Spectator,Slovakia,Eastern Europe,Europe,https://spectator.sme.sk/,20220716
"VP Sara: Sorry, teachers, classes have to start on Aug. 22",random,INQUIRER.net,Phillipines,Southeast Asia,Asia,https://newsinfo.inquirer.net/,20220716
Healthy chia and banana smoothie recipe,random,The Star,Kenya,East Africa,Africa,https://www.the-star.co.ke/,20220716
"Turkmenistan to Provide Charter Flights to Russia, Evacuate Students from Romania",random,Turkmen.news,Turkmenistan,Central Asia,Asia,https://en.turkmen.news/,20220721
"Editor in Chief: Moh. Reza Huwaida 

        Thursday, July 21st, 2022",random,The Daily Outlook Afghanistan,Afghanistan,South Asia,Asia,http://outlookafghanistan.net/,20220721
Habitat supports storm survivors in Chikwawa,random,The Nation,Malawi,East Africa,Africa,https://www.mwnation.com/,20220721
"Admission:JAMB, stakeholders peg varsity cut off marks at 140",random,Vanguard,Nigeria,West Africa,Africa,https://www.vanguardngr.com/,20220721
Driving in Italy: What is a ‚ÄòTelepass‚Äô and how do you use it?,random,The Local (Italy),Italy,Southern Europe,Europe,https://www.thelocal.it/,20220721
Imran Khan condemns India‚Äôs treatment of imprisoned Kashmiri leader Yasin Malik,random,The News International,Pakistan,South Asia,Asia,https://www.thenews.com.pk/latest/category/national,20220728
Rural institutions urged to adopt ...,random,The Chronicle,Zimbabwe,East Africa,Africa,https://www.chronicle.co.zw/,20220728
Recent meeting of Pakistani Envoy with Bangladesh PM: Messages for India,random,The Kabul Times,Afghanistan,South Asia,Asia,https://thekabultimes.gov.af/,20220728
"America is failing refugees, and itself",random,eKathimerini,Greece,Southern Europe,Europe,https://www.ekathimerini.com/,20220728
Severed submarine cable disrupts Internet services,random,VnExpress,Vietnam,Southeast Asia,Asia,https://e.vnexpress.net/,20220728
Bollywood BFFs who've called it quits,random,Gulf News,UAE,Middle East,MENA,https://gulfnews.com/,20220728
"More research needed on why people commit online harm, says public-private group after studying issue for a year",random,Today Online,Singapore,Southeast Asia,Asia,https://www.todayonline.com/singapore,20220728
Jobbik demands urgent measures against food price increase,random,Daily News Hungary,Hungary,Eastern Europe,Europe,https://dailynewshungary.com/,20220728
Uhuru picks Noordiin Haji as the new Director of Public Prosecution,random,Garowe Online,Somalia,East Africa,Africa,https://www.garoweonline.com/en,20220728
